hotel_id,name,location,priority,website_url,needs_description,needs_price,needs_rating,description,price_range,rating,review_summary,nearby_attractions
KE-NAIROB-117,Afralti Conference & Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-128,Alliance Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-249,Amani Conference Centre,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-067,Amani Gardens Inn,Nairobi,HIGH,http://www.amanigardensinn.con,YES,YES,YES,,,,,
KE-NAIROB-390,Amani Lodge And Acommodation,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-447,Amazing Waterfall Apartment,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-047,Ambassador Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-203,"Angaza Guest House, Nairobi",Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-056,Appleton Resort,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-341,Argyle Grand Hotel Nairobi Airport,Nairobi,HIGH,https://argylehotelkenya.ke,YES,YES,YES,,,,,
KE-NAIROB-099,Arkland Palace Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-187,Aunt Ha's Cozy Home,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-084,Avocado Villas,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-365,BAKARI HOTEL,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-178,"Bali's Best Resort, Nairobi Kenya",Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-163,Beeclan Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-268,Benrose,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-133,Bereri Ladies Hostels,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-162,Bermuda Garden Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-375,Best Western Plus Meridian,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-323,Best Western Plus Westlands,Nairobi,HIGH,https://www.bestwestern.com/en_US/book/nairobi/hotel-rooms/best-western-plus-westlands/propertyCode.75155.html,YES,YES,YES,,,,,
KE-NAIROB-136,Bethany Garden House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-054,Bidii Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-021,Bidwod Suites,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-028,Blessed adolph kolping retreat and conference centre,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-072,Blue Springs Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-180,Bogani Hostels,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-149,Bonsai Villa,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-115,Bosco Guest house,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-474,Boulevard,Nairobi,HIGH,https://hotelboulevard.co.ke/,YES,YES,YES,,,,,
KE-NAIROB-339,Brad's Place- Tela Inn Bodaboda Stage,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-216,Brookview Furnished Apartments,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-170,Bush Camp Hotel Nairobi,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-066,CHAK guest house,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-428,Camellia Guest House Nairobi,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-410,Campus Lane,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-435,Capital Heights Hotel Nairobi,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-472,Cawaal Guest House & Restaurant,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-241,Cedarwood Court,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-453,Cerenata Gardens Suites,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-231,Chester House Apartments,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-012,China Garden,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-193,Cider Wood Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-274,Claire's Haven,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-419,Clarence House Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-345,Classic Guest Home,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-400,Comfort Gardens,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-053,Community Hotel and Restaurant,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-272,Connaught apartment,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-118,Convent International Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-098,Covenant Guest House,Nairobi,HIGH,http://covenant.co.ke,YES,YES,YES,,,,,
KE-NAIROB-334,Crossroads Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-418,Crowne Plaza Nairobi Airport,Nairobi,HIGH,https://www.ihg.com/crowneplaza/hotels/gb/en/nairobi/nboir/hoteldetail;https://www.ihg.com/crowneplaza/hotels/us/en/nairobi/nboir/hoteldetail,YES,YES,YES,,,,,
KE-NAIROB-299,DNM Events Park,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-311,Daily Harvest Gardens,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-297,Davana Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-224,Decale Palace Hotel,Nairobi,HIGH,https://decalepalacehotel.com/,YES,YES,YES,,,,,
KE-NAIROB-363,Decasa hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-052,Delightful Living,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-376,Delta Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-444,Desmond Tutu Conference Centre,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-471,Destiny Drive Hostel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-225,Diamond Palace Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-458,Diplomat Villas,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-436,DoubleTree by Hilton Nairobi Hurlingham,Nairobi,HIGH,https://www.hilton.com/en/hotels/nbohudi-doubletree-nairobi-hurlingham/,YES,YES,YES,,,,,
KE-NAIROB-258,Dreamplace Bed and Breakfast,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-083,Dusit D2,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-077,EKA Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-206,Eagle Nest Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-427,Ekenywa House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-269,Elgon Place,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-122,Elizabeth Klemenik,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-239,Elysian Resort,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-460,Embassy,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-095,Emerald Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-100,Eron Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-413,Esgray Hostels Westlands,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-373,Evamay (K) Ltd,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-422,Evergreen Homestay Kileleshwa,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-204,Exotic Apartments,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-210,FPFK Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-171,Fair Acres Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-281,Fairacres Karen,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-352,Fairmont The Norfolk,Nairobi,HIGH,https://www.fairmont.com/norfolk-hotel-nairobi/,YES,YES,YES,,,,,
KE-NAIROB-380,Fairview Apartments,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-478,Fairview Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-211,Far Away Home,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-087,Fedha Residence,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-029,Feeders bar and restaurant,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-388,Fig Tree Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-325,Fire Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-336,Five Star,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-381,Flora Hostel Chapel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-446,Four Points by Sheraton,Nairobi,HIGH,https://four-points.marriott.com/,YES,YES,YES,,,,,
KE-NAIROB-335,Freedom Heights,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-257,French Horse,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-137,Garden Houses Kenya,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-209,Geo Mara 3 Bedroom Executive Apartment,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-243,Geo Mara Penthouse Lavington,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-144,Gigiri Express Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-147,Gigiri Homestead,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-103,Ginza restaurant,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-017,Glory Food hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-467,Godials Bed & Breakfast,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-417,Golden Tulip Westlands Nairobi Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-442,Gracehouse Resort Ltd,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-356,Grand Holiday Hotel Or Club Signature,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-096,Grand moonlight hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-055,Greton Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-113,Grevilea Court,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-202,Hadassah Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-285,Hanan Guest House,Nairobi,HIGH,https://www.hanan-guesthouse.com/,YES,YES,YES,,,,,
KE-NAIROB-437,Harlequin Suites Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-036,Health Services Apartment,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-432,Heart Lodge,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-057,Heritage Hotels,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-051,Hibiscus Guest House,Nairobi,HIGH,http://hibiscuskenya.com/,YES,YES,YES,,,,,
KE-NAIROB-004,High Point Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-441,Highlands Suites,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-042,Hill Joy Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-434,Hillpark Hotels,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-107,Hilton Garden Inn Nairobi Airport,Nairobi,HIGH,https://www.hilton.com/en/hotels/nboapgi-hilton-garden-inn-nairobi-airport/,YES,YES,YES,,,,,
KE-NAIROB-473,Hob House,Nairobi,HIGH,https://hobhouse.co,YES,YES,YES,,,,,
KE-NAIROB-424,Hogwarts,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-155,Home of Nissi,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-246,HomeAwayFromHome,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-156,Homely Stay Guesthouse,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-368,Hotel Accra,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-219,Hotel Africana 2006,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-080,Hotel Green Court,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-298,Hotel Kepler,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-192,Hotel Lazinos,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-283,Hotel Mariposa,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-362,Hotel Raya,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-127,"Hotel RiverView, Westlands",Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-279,Hotel Rudi,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-385,Hotel Southern Blue,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-181,Hotel Troy Nairobi,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-212,Hurlingham Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-451,Hyatt House Nairobi Westlands,Nairobi,HIGH,https://www.hyatt.com/hyatt-house/en-US/nboxn-hyatt-house-nairobi-westlands,YES,YES,YES,,,,,
KE-NAIROB-479,Hyatt Place Nairobi Westlands,Nairobi,HIGH,https://www.hyatt.com/hyatt-place/en-US/nbozn-hyatt-place-nairobi-westlands,YES,YES,YES,,,,,
KE-NAIROB-476,Hyatt Regency Nairobi Westlands,Nairobi,HIGH,https://www.hyatt.com/hyatt-regency/en-US/nborn-hyatt-regency-nairobi-westlands,YES,YES,YES,,,,,
KE-NAIROB-312,ILRI Hostel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-449,Ibis Styles,Nairobi,HIGH,https://www.ibisstylesnairobi.com/,YES,YES,YES,,,,,
KE-NAIROB-321,Impala Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-006,Insomnia Bar and lounge,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-350,InterContinental Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-199,International Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-313,JW Marriott,Nairobi,HIGH,https://jw-marriott.marriott.com/,YES,YES,YES,,,,,
KE-NAIROB-320,Jabulani Backpackers,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-351,Jacaranda Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-251,Jacque's Furnished Apartment,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-112,Jade Valley,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-086,Jaffers,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-097,Jamia Central Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-227,Jarika County Lodge,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-263,Javilla Eagles Safari Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-226,Jazera Hotel & Restaurant,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-102,Jemu's,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-032,Jimlizer Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-290,Julia Court,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-063,Junction guest house,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-445,Jupiter Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-189,Jupiter Guest Resort & Pub,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-073,Just At Home Guesthouse,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-065,KIMC Female Hostels,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-411,KISM Mens Hostel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-049,Kafoca-Mukuru Studyville Hostel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-377,Kahama Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-198,Kamake Garden,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-346,Kapok City Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-185,Karen Bomas Inn,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-094,Karen Crescent Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-167,Karen Embers,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-164,Karen Homestay,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-242,Karina Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-039,Kenya Comfort Suites,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-450,Kenya Continetal Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-059,Kenya Institute of Mass Communication Mens Hostels,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-061,Kenya Polytechnic Mens Hostels,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-082,Khweza Bed & Breakfast,Nairobi,HIGH,http://khweza.com/,YES,YES,YES,,,,,
KE-NAIROB-343,Kibandaski,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-477,Kigwa Conference,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-397,Kigwa Guest Cabins,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-138,Kigwa Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-008,Kivi Milimani,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-402,Kivi Milimani Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-175,Kolping Conference Centre,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-218,Kolping Guesthouses,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-176,Kolping Organization of Kenya,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-018,Kwa Izo Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-064,Kwa tony guest house,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-319,"Kwetu Nairobi, Curio Collection by Hilton",Nairobi,HIGH,https://www.hilton.com/en/hotels/nboknqq-kwetu-nairobi/,YES,YES,YES,,,,,
KE-NAIROB-404,LMS Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-405,LMS Guest House (LMS),Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-023,La Mada,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-462,La Maison Royale,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-264,La Palms Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-256,Lake View Studios,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-470,Lalibela Furnished Apartment,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-230,Latema Sacco;Nawas Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-125,Lavington Hill House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-430,Le Papillon,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-396,Lenana House Conference Centre,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-119,Lenana House Conference Centre Lavington,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-104,Lenana Suites,Nairobi,HIGH,http://www.lenanasuites.com/index.php,YES,YES,YES,,,,,
KE-NAIROB-438,Lenox Park,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-207,Leon Villas Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-151,Limuru Road Express Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-315,Longonot Place Serviced Apartments,Nairobi,HIGH,https://www.longonotplace.co.ke/,YES,YES,YES,,,,,
KE-NAIROB-092,Lotos Inn & Suites,Nairobi,HIGH,https://lotos.co.ke/,YES,YES,YES,,,,,
KE-NAIROB-041,Lower Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-069,Luke Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-205,Lulu's Guest House,Nairobi,HIGH,https://lulusguesthouse.com/,YES,YES,YES,,,,,
KE-NAIROB-331,Machakos guests house,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-071,Machu Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-148,Magna Hotel & Suites,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-126,Magnolia Pine Bed & Breakfast,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-354,Maison MITWABA,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-221,Managu court,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-391,Mandera,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-337,Manji House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-040,Manyatta Backpackers & Safari,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-360,Marble Arch Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-030,Margarita House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-305,Marrkson Suites,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-289,Maruti gardens,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-296,Masai Lodge,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-276,Masai Mara,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-457,MashPark Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-197,Mawensi Gardens Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-016,Mayfield Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-448,Mayhouse 680 Hotel,Nairobi,HIGH,https://sentrim-hotels.com/,YES,YES,YES,,,,,
KE-NAIROB-425,Mayweather Suites,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-165,Mbogani Cottages,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-293,Melili,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-045,Metameta lodging,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-415,Methodist Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-215,Methodist Guest House and Conference Center,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-416,Methodist Resort and Conference Centre,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-353,Miami Global Hotel,Nairobi,HIGH,https://www.miamiglobalhotel.co.ke/,YES,YES,YES,,,,,
KE-NAIROB-386,Miami Guest House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-359,Mid - View Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-278,Milele Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-090,Milimani Backpackers Hostel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-201,Milimani Hostel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-340,Mirema Cottages,Nairobi,HIGH,https://www.airbnb.com/rooms/820014569018853647,YES,YES,YES,,,,,
KE-NAIROB-464,Mirema Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-327,Modern Christian Ladies Hostel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-183,Mokoyeti Downs,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-111,Moran Lounge,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-330,Msituni guests house,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-318,Mulwa whites,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-186,Murangi House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-116,Muringa House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-048,Muthaiga Country Club,Nairobi,HIGH,https://www.mcc.co.ke/,YES,YES,YES,,,,,
KE-NAIROB-420,Muthaiga Golf Club,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-141,Muthaiga Palm Gardens (Hardrock),Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-001,Muthu Silver Springs Hotel,Nairobi,HIGH,https://www.muthuhotelsmgm.com/muthu-silver-springs-hotel.html,YES,YES,YES,,,,,
KE-NAIROB-398,Mvuli House - B&B,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-110,Mvuli Suites,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-020,Mzambani hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-173,Naibor Camp,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-262,Nairobi Airport Resthouse,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-078,Nairobi Airport Stop Over House,Nairobi,HIGH,http://www.nairobiairportstopoverhouse.com/,YES,YES,YES,,,,,
KE-NAIROB-314,Nairobi Backpackers,Nairobi,HIGH,https://nairobibackpackers.co.ke/,YES,YES,YES,,,,,
KE-NAIROB-106,Nairobi Forest Lodge,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-135,Nairobi Forest Road Lodge & Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-161,Nairobi Runda Serene Accomodation,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-153,Nairobi Runda Villa,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-395,Nairobi Serena,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-003,Nairobi Serena Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-238,Nairobi Stay,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-389,Nairobi Transit Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-370,Naivasha House,Nairobi,HIGH,,YES,YES,YES,,,,,
